541,Chromolina,83.596433,28.280817,1019,1
542,Chromolina,83.596917,28.2815,1025,1
543,Chromolina,83.59845,28.277283,993,1
544,Chromolina,83.595817,28.286583,1048,1
545,Chromolina,83.59645,28.285633,1048,1
546,Chromolina,83.597267,28.284167,1034,1
547,Chromolina,83.285983,28.18115,805,1
548,Chromolina,83.285367,28.174517,783,1
549,Chromolina,83.286483,28.1722,761,1
550,Chromolina,83.54798,27.86451,1243,1
551,Chromolina,83.68197,27.82149,1282,1
552,Chromolina,83.86919,27.86116,472,1
553,Chromolina,83.89515,27.85638,402,1
554,Chromolina,83.89457,27.85409,445,1
555,Chromolina,83.63776,27.8924,395,1
556,Chromolina,83.63776,27.8924,395,1
557,Chromolina,83.63682,27.89425,411,1
558,Chromolina,83.6347,27.89475,442,1
559,Chromolina,83.63737,27.89511,431,1
560,Chromolina,83.83865,27.85333,900,1
561,Chromolina,84.42294,27.62182,215,1
562,Chromolina,84.34933,27.65434,164,1
563,Chromolina,84.3549,27.65648,167,1
564,Chromolina,84.5392,27.88657,293,1
565,Chromolina,84.53918,27.88658,284,1
566,Chromolina,83.9021,28.24528,868,1
567,Chromolina,84.45647,28.0182,423,1
568,Chromolina,84.46277,28.04753,449,1
569,Chromolina,84.5579,28.0153,485,1
570,Chromolina,84.47218,28.04322,484,1
571,Chromolina,84.55538,27.94612,368,1
572,Chromolina,84.53968,27.89147,291,1
573,Chromolina,84.49422,27.92433,336,1
574,Chromolina,84.49357,27.92342,345,1
575,Chromolina,84.58478,27.91075,368,1
576,Chromolina,84.50138,27.91057,371,1
577,Chromolina,84.54003,27.87737,265,1
578,Chromolina,84.3549,27.65648,167,1
579,Chromolina,85.06852,27.570389,674,1
580,Chromolina,85.0572,27.5061,,1
581,Chromolina,85.12495,27.73755,732,1
582,Chromolina,84.91583,27.90568,650,1
583,Chromolina,84.87666,27.90033,553,1
584,Chromolina,84.88071,27.90306,569,1
585,Chromolina,84.86708,27.86971,495,1
586,Chromolina,84.8762,27.89896,542,1
587,Chromolina,84.84001,27.80918,422,1
588,Chromolina,84.83976,27.81323,427,1
589,Chromolina,84.84531,27.83047,416,1
590,Chromolina,84.91678,27.79983,379,1
591,Chromolina,84.88978,27.80735,374,1
592,Chromolina,85.0769,27.74791,605,1
593,Chromolina,84.99463,27.8005,414,1
594,Chromolina,84.87338,27.80061,373,1
595,Chromolina,84.88355,27.80503,414,1
596,Chromolina,84.87306,27.80308,393,1
597,Chromolina,85.04385,27.75765,539,1
598,Chromolina,85.04415,27.76026,531,1
599,Chromolina,84.99676,27.80993,411,1
600,Chromolina,84.93121,27.80065,384,1
601,Chromolina,85.0288,27.41145,423,1
602,Chromolina,85.0272,27.4127,425,1
603,Chromolina,85.01616,27.41121,438,1
604,Chromolina,85.01496,27.41505,424,1
605,Chromolina,84.12901,27.63786,152,1
606,Chromolina,83.87518,27.58755,120,1
607,Chromolina,83.86382,27.59757,142,1
608,Chromolina,83.86263,27.6002,139,1
609,Chromolina,85.0288,27.41145,423,1
610,Chromolina,85.0272,27.4127,425,1
611,Chromolina,85.01616,27.41121,438,1
612,Chromolina,85.01496,27.41505,424,1
613,Chromolina,84.12901,27.63786,152,1
614,Chromolina,83.87518,27.58755,120,1
615,Chromolina,83.86382,27.59757,142,1
616,Chromolina,83.596433,28.280817,1019,1
617,Chromolina,83.596917,28.2815,1025,1
618,Chromolina,83.59845,28.277283,993,1
619,Chromolina,83.595817,28.286583,1048,1
620,Chromolina,83.59645,28.285633,1048,1
621,Chromolina,83.597267,28.284167,1034,1
622,Chromolina,83.285983,28.18115,805,1
623,Chromolina,83.285367,28.174517,783,1
624,Chromolina,83.286483,28.1722,761,1
625,Chromolina,83.285983,28.18115,805,1
626,Chromolina,83.285367,28.174517,783,1
627,Chromolina,83.286483,28.1722,761,1
628,Chromolina,83.602468,28.268927,934,1
629,Chromolina,83.591878,28.26825,1029,1
630,Chromolina,83.579123,28.266169,1061,1
631,Chromolina,83.578232,28.26623,1054,1
632,Chromolina,83.564871,28.264724,1028,1
633,Chromolina,83.711618,28.233089,790,1
634,Chromolina,83.713725,28.24804,799,1
635,Chromolina,84.3494,27.6575,166,1
636,Chromolina,84.3495,27.6571,163,1
637,Chromolina,84.3523,27.656,170,1
638,Chromolina,84.3532,27.6558,167,1
639,Chromolina,84.3542,27.6562,166,1
640,Chromolina,84.3548,27.6564,166,1
641,Chromolina,84.3514,27.652,170,1
642,Chromolina,84.3562,27.5617,170,1
643,Chromolina,84.3246,27.5567,170,1
644,Chromolina,84.5392,27.886567,293,1
645,Chromolina,84.539183,27.886583,284,1
646,Chromolina,83.9021,28.245283,868,1
647,Chromolina,84.456467,28.0182,423,1
648,Chromolina,84.462767,28.047533,449,1
649,Chromolina,84.5579,28.0153,485,1
650,Chromolina,84.472183,28.043217,484,1
651,Chromolina,84.555383,27.946117,368,1
652,Chromolina,84.539683,27.891467,291,1
653,Chromolina,84.494217,27.924333,336,1
654,Chromolina,85.12495,27.73755,732,1
655,Chromolina,84.84368,27.81488,406,1
656,Chromolina,84.84585,27.8239,402,1
657,Chromolina,84.84631,27.82671,402,1
658,Chromolina,84.84531,27.830466,416,1
659,Chromolina,84.49445,27.6375,174,1
660,Chromolina,84.48978,27.64283,178,1
661,Chromolina,84.484833,27.64241,178,1
662,Chromolina,84.48388,27.6428,178,1
663,Chromolina,84.445666,27.70858,202,1
664,Chromolina,84.44485,27.7119,206,1
665,Chromolina,84.44665,27.71528,216,1
666,Chromolina,84.216233,27.6619,141,1
667,Chromolina,84.21685,27.66313,142,1
668,Chromolina,83.874916,27.58631,137,1
669,Chromolina,83.86463,27.591783,165,1
670,Chromolina,83.8643,27.5914,172,1
671,Chromolina,83.85246,27.5921,181,1
672,Chromolina,83.86121,27.5934,185,1
673,Chromolina,83.8606,27.59448,169,1
674,Chromolina,83.85033,27.6184,147,1
675,Chromolina,83.8517,27.63288,154,1
676,Chromolina,83.84696,27.6631,167,1
677,Chromolina,83.826316,27.714,1000,1
678,Chromolina,83.82323,27.7143,975,1
679,Chromolina,84.436133,27.61695,184,1
680,Chromolina,84.436867,27.61795,182,1
681,Chromolina,84.436067,27.618417,177,1
682,Chromolina,84.452717,27.61815,177,1
683,Chromolina,84.435383,27.62225,177,1
684,Chromolina,84.4344,27.626017,179,1
685,Chromolina,84.433683,27.627683,179,1
686,Chromolina,84.4366,27.634233,181,1
687,Chromolina,84.438033,27.636533,183,1
688,Chromolina,84.455933,27.6605,181,1
689,Chromolina,84.45525,27.660117,180,1
690,Chromolina,85.0354,27.40978,424,1
691,Chromolina,85.05475,27.42355,455,1
692,Chromolina,85.054233,27.41996,444,1
693,Chromolina,85.0538,27.427,440,1
694,Chromolina,85.05898,27.41998,538,1
695,Chromolina,85.06361,27.41748,586,1
696,Chromolina,85.0657,27.4149,624,1
697,Chromolina,85.07075,27.4165,651,1
698,Chromolina,85.06693,27.4517,469,1
699,Chromolina,85.066733,27.4521,468,1
700,Chromolina,85.06728,27.45345,472,1
701,Chromolina,85.08713,27.42516,694,1
702,Chromolina,85.071316,27.4169,655,1
703,Chromolina,85.08146,27.42483,726,1
704,Chromolina,85.081833,27.42738,657,1
705,Chromolina,85.0811,27.42883,622,1
706,Chromolina,85.07825,27.43111,622,1
707,Chromolina,85.0781,27.432566,616,1
708,Chromolina,85.08083,27.43385,593,1
709,Chromolina,85.0769,27.43623,554,1
710,Chromolina,85.07791,27.43711,537,1
