1028,Lantena,83.5691,28.347017,848,0
1029,Lantena,83.541967,28.3803,1694,0
1030,Lantena,83.543067,28.37805,1671,0
1031,Lantena,83.543633,28.377883,1662,0
1032,Lantena,83.543333,28.377617,1645,0
1033,Lantena,83.545433,28.378783,1603,0
1034,Lantena,83.546083,28.378717,1578,0
1035,Lantena,83.549717,28.375333,1517,0
1036,Lantena,83.5518,28.3652,1432,0
1037,Lantena,83.5524,28.364817,1431,0
1038,Lantena,83.553,28.363967,1405,0
1039,Lantena,83.55545,28.3607,1317,0
1040,Lantena,83.56205,28.345833,1066,0
1041,Lantena,83.560617,28.345667,1045,0
1042,Lantena,83.558433,28.346267,1125,0
1043,Lantena,83.555867,28.341917,906,0
1044,Lantena,83.551667,28.36765,1477,0
1045,Lantena,83.557666,28.349933,1259,0
1046,Lantena,83.565167,28.3584,853,0
1047,Lantena,83.59655,28.262833,950,0
1048,Lantena,83.604283,28.261633,921,0
1049,Lantena,83.6053,28.261317,917,0
1050,Lantena,83.605633,28.262633,889,0
1051,Lantena,83.59385,28.262167,942,0
1052,Lantena,83.593183,28.261083,939,0
1053,Lantena,83.59295,28.260933,940,0
1054,Lantena,83.605417,28.26165,908,0
1055,Lantena,83.607667,28.258983,874,0
1056,Lantena,83.58935,28.302483,1076,0
1057,Lantena,83.58785,28.297933,1119,0
1058,Lantena,83.595483,28.28035,1016,0
1059,Lantena,83.596433,28.280817,1019,0
1060,Lantena,83.596917,28.2815,1025,0
1061,Lantena,83.59845,28.277283,993,0
1062,Lantena,83.595817,28.286583,1048,0
1063,Lantena,83.59645,28.285633,1048,0
1064,Lantena,83.597267,28.284167,1034,0
1065,Lantena,83.600183,28.262233,951,0
1066,Lantena,83.591717,28.261533,945,0
1067,Lantena,83.607883,28.258867,872,0
1068,Lantena,83.593667,28.291283,1090,0
1069,Lantena,83.59545,28.288067,1033,0
1070,Lantena,83.421483,28.218583,1206,0
1071,Lantena,83.419133,28.2175,1199,0
1072,Lantena,83.418267,28.216733,1204,0
1073,Lantena,83.418133,28.2159,1207,0
1074,Lantena,83.4252,28.215467,1217,0
1075,Lantena,83.4188,28.215383,1215,0
1076,Lantena,83.416567,28.214783,1216,0
1077,Lantena,83.415067,28.21355,1225,0
1078,Lantena,83.4178,28.21775,1172,0
1079,Lantena,83.413983,28.215783,1170,0
1080,Lantena,83.418683,28.219117,1147,0
1081,Lantena,83.420283,28.217867,1194,0
1082,Lantena,83.415817,28.215217,1200,0
1083,Lantena,83.28625,28.176083,804,0
1084,Lantena,83.28675,28.181133,809,0
1085,Lantena,83.28565,28.178517,811,0
1086,Lantena,83.284667,28.175267,787,0
1087,Lantena,83.285983,28.18115,805,0
1088,Lantena,83.2857,28.178283,814,0
1089,Lantena,83.286267,28.176833,803,0
1090,Lantena,83.285333,28.175983,794,0
1091,Lantena,83.284467,28.179433,813,0
1092,Lantena,83.28445,28.181333,810,0
1093,Lantena,83.282217,28.183817,823,0
1094,Lantena,83.283717,28.1835,832,0
1095,Lantena,83.2848,28.182733,827,0
1096,Lantena,83.245733,28.06545,1488,0
1097,Lantena,83.245667,28.064883,1491,0
1098,Lantena,83.245867,28.064533,1500,0
1099,Lantena,83.2472,28.0646,1495,0
1100,Lantena,83.24755,28.064667,1502,0
1101,Lantena,83.248067,28.0644,1496,0
1102,Lantena,83.24895,28.064583,1525,0
1103,Lantena,83.248967,28.064167,1547,0
1104,Lantena,83.2493,28.064567,1545,0
1105,Lantena,83.2509,28.066483,1534,0
1106,Lantena,83.250533,28.070317,1524,0
1107,Lantena,83.250517,28.037117,1530,0
1108,Lantena,83.248783,28.072417,1537,0
1109,Lantena,83.2471,28.070167,1509,0
1110,Lantena,83.242133,28.065533,1459,0
1111,Lantena,83.24165,28.0654,1469,0
1112,Lantena,83.240683,28.064533,1486,0
1113,Lantena,83.240733,28.065383,1488,0
1114,Lantena,83.240633,28.066133,1524,0
1115,Lantena,83.240767,28.065683,1521,0
1116,Lantena,83.240533,28.06635,1523,0
1117,Lantena,83.240967,28.083017,1502,0
1118,Lantena,83.2508,28.0698,1527,0
1119,Lantena,83.248667,28.064767,1501,0
1120,Lantena,83.12625,27.9731,957,0
1121,Lantena,83.12685,27.973183,962,0
1122,Lantena,83.12745,27.972517,974,0
1123,Lantena,83.18805,27.9682,1114,0
1124,Lantena,83.186833,27.969517,1142,0
1125,Lantena,83.186183,27.9699,1156,0
1126,Lantena,83.17915,27.9683,1142,0
1127,Lantena,83.178067,27.966983,1118,0
1128,Lantena,83.164783,27.956967,1002,0
1129,Lantena,83.129667,27.973433,980,0
1130,Lantena,83.18885,27.967283,1110,0
1131,Lantena,83.1801,27.970467,1171,0
1132,Lantena,83.1774,27.96615,1103,0
1133,Lantena,83.177283,27.964733,1071,0
1134,Lantena,83.175167,27.963117,1048,0
1135,Lantena,83.1724,27.962167,1040,0
1136,Lantena,83.170267,27.96175,1001,0
1137,Lantena,83.164783,27.956967,954,0
1138,Lantena,83.1645,27.955117,852,0
1139,Lantena,84.440385,27.710833,218,0
1140,Lantena,84.440385,27.710833,218,0
1141,Lantena,84.438466,27.711733,206,0
1142,Lantena,84.5039,27.595883,165,0
1143,Lantena,84.49448,27.636866,172,0
1144,Lantena,84.49445,27.6375,174,0
1145,Lantena,84.49445,27.6375,174,0
1146,Lantena,84.49445,27.6375,174,0
1147,Lantena,84.49323,27.6384,175,0
1148,Lantena,84.49323,27.6384,175,0
1149,Lantena,84.4913,27.64,176,0
1150,Lantena,84.49031,27.6427,178,0
1151,Lantena,84.48978,27.64283,178,0
1152,Lantena,84.48978,27.64283,178,0
1153,Lantena,84.48775,27.643133,180,0
1154,Lantena,84.484833,27.64241,178,0
1155,Lantena,84.48388,27.6428,178,0
1156,Lantena,84.48388,27.6428,178,0
1157,Lantena,84.49495,27.64466,176,0
1158,Lantena,84.49495,27.64466,176,0
1159,Lantena,84.49495,27.64466,176,0
1160,Lantena,84.216233,27.6619,141,0
1161,Lantena,84.216233,27.6619,141,0
1162,Lantena,84.216233,27.6619,141,0
1163,Lantena,84.21685,27.66313,142,0
1164,Lantena,84.21685,27.66313,142,0
1165,Lantena,84.21685,27.66313,142,0
1166,Lantena,84.2167,27.66433,141,0
1167,Lantena,84.2167,27.66628,142,0
1168,Lantena,84.2167,27.66628,142,0
1169,Lantena,84.2167,27.66628,142,0
1170,Lantena,84.215466,27.667283,157,0
1171,Lantena,83.874916,27.58631,137,0
1172,Lantena,83.86463,27.591783,165,0
1173,Lantena,83.85246,27.5921,181,0
1174,Lantena,83.86121,27.5934,185,0
1175,Lantena,83.8606,27.59448,169,0
1176,Lantena,83.8517,27.63288,154,0
1177,Lantena,83.84696,27.6631,167,0
1178,Lantena,83.826316,27.714,1000,0
1179,Lantena,83.826316,27.714,1000,0
1180,Lantena,83.8252,27.714383,980,0
1181,Lantena,83.82323,27.7143,975,0
1182,Lantena,83.82323,27.7143,975,0
1183,Lantena,83.89144,27.85373,455,0
1184,Lantena,83.85779,27.85706,518,0
1185,Lantena,83.68842,27.82282,1274,0
1186,Lantena,83.78619,27.83766,1161,0
1187,Lantena,83.7916,27.83867,1122,0
1188,Lantena,83.82722,27.84508,1153,0
1189,Lantena,83.84667,27.85533,781,0
1190,Lantena,83.84491,27.85807,663,0
1191,Lantena,83.86166,27.85641,471,0
1192,Lantena,83.86919,27.86116,472,0
1193,Lantena,83.89467,27.85471,431,0
1194,Lantena,83.8924,27.85369,445,0
1195,Lantena,83.89521,27.854,441,0
1196,Lantena,83.63776,27.8924,395,0
1197,Lantena,83.73702,27.89202,400,0
1198,Lantena,83.63702,27.89131,403,0
1199,Lantena,83.63764,27.89216,418,0
1200,Lantena,83.89199,27.86011,421,0
1201,Lantena,83.89487,27.8609,395,0
1202,Lantena,83.89515,27.85638,402,0
1203,Lantena,83.86919,27.86116,472,0
1204,Lantena,83.89515,27.85638,402,0
1205,Lantena,83.89457,27.85409,445,0
1206,Lantena,83.63776,27.8924,395,0
1207,Lantena,83.63776,27.8924,395,0
1208,Lantena,83.63682,27.89425,411,0
1209,Lantena,83.6347,27.89475,442,0
1210,Lantena,83.63737,27.89511,431,0
1211,Lantena,83.67046,27.94279,716,0
1212,Lantena,84.66805,27.9447,732,0
1213,Lantena,83.67539,27.94298,675,0
1214,Lantena,83.67545,27.94452,606,0
1215,Lantena,84.67449,27.94457,609,0
1216,Lantena,83.67342,27.94483,607,0
1217,Lantena,83.67364,27.9453,609,0
1218,Lantena,83.67456,27.94521,616,0
1219,Lantena,83.75858,27.97842,685,0
1220,Lantena,83.75994,27.97616,771,0
1221,Lantena,83.76083,27.9762,779,0
1222,Lantena,83.7611,27.97529,801,0
1223,Lantena,83.76219,27.97531,796,0
1224,Lantena,83.76318,27.97419,793,0
1225,Lantena,83.75904,27.97828,752,0
1226,Lantena,83.87276,28.10018,856,0
1227,Lantena,83.87268,28.10186,796,0
1228,Lantena,83.87189,28.10356,795,0
1229,Lantena,83.82783,27.84681,1076,0
1230,Lantena,83.82695,27.84465,1105,0
1231,Lantena,83.84419,27.85769,680,0
1232,Lantena,83.84457,27.8546,810,0
1233,Lantena,83.83342,27.85468,938,0
1234,Lantena,83.86905,28.10887,807,0
1235,Lantena,83.86834,28.10954,807,0
1236,Lantena,83.8728,28.10824,825,0
1237,Lantena,83.87169,28.10629,805,0
1238,Lantena,83.87471,27.59065,119,0
1239,Lantena,83.86292,27.5998,139,0
